t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
917.606856,1.03,-0.75,-1.274,-69.0,,-85.0,
917.656904,1.196,-0.808,-1.352,-69.0,,-85.0,
917.706952,0.796,-0.494,-1.184,-69.0,,-85.0,
917.757,0.758,-0.538,-0.8,-69.0,,-85.0,
917.806856,1.074,-0.784,-0.434,-75.0,,,
917.856904,0.992,-1.114,-0.312,-75.0,,,
917.906952,1.118,-1.006,-0.624,-75.0,,,
917.957,1.19,-0.098,-0.764,-75.0,,,
918.006856,0.848,0.87,0.028,-79.0,,-95.0,
918.056904,0.798,0.44,-0.002,-79.0,,-95.0,
918.106952,0.846,-0.266,-0.106,-79.0,,-95.0,
918.157,0.898,-0.498,-0.114,-79.0,,-95.0,
918.206856,0.872,-0.402,-0.104,-70.0,,,
918.256904,0.87,-0.302,-0.178,-70.0,,,
918.306952,0.942,-0.336,-0.218,-70.0,,,
918.357,1.094,-0.386,-0.202,-70.0,,,
918.407856,1.336,-0.548,-0.266,-70.0,,-95.0,-102.0
918.457904,1.1,-0.37,-0.266,-70.0,,-95.0,-102.0
918.507952,0.948,-0.208,-0.148,-70.0,,-95.0,-102.0
918.558,1.016,-0.128,-0.104,-70.0,,-95.0,-102.0
918.607856,1.032,-0.122,-0.142,-69.0,,,
918.657904,0.924,-0.058,-0.16,-69.0,,,
918.707952,0.956,-0.056,-0.194,-69.0,,,
918.758,0.782,-0.034,-0.208,-69.0,,,
918.807856,0.886,-0.16,-0.16,-67.0,,,-96.0
918.857904,0.828,-0.144,-0.194,-67.0,,,-96.0
918.907952,0.91,-0.178,-0.16,-67.0,,,-96.0
918.958,0.928,-0.216,-0.122,-67.0,,,-96.0
919.007856,0.984,-0.238,-0.08,-73.0,,,
919.057904,0.894,-0.336,0.028,-73.0,,,
919.107952,1.048,-0.282,-0.02,-73.0,,,
919.158,0.902,-0.376,0.006,-73.0,,,
919.207856,0.928,-0.336,0.03,-71.0,,,
919.257904,1.048,-0.418,0.028,-71.0,,,
919.307952,0.928,-0.286,-0.016,-71.0,,,
919.358,0.866,-0.244,-0.02,-71.0,,,
919.408856,0.844,-0.206,-0.054,-69.0,,,-105.0
919.458904,0.896,-0.232,-0.088,-69.0,,,-105.0
919.508952,0.896,-0.276,-0.112,-69.0,,,-105.0
919.559,0.91,-0.33,-0.14,-69.0,,,-105.0
919.608856,0.94,-0.318,-0.16,-69.0,,,
919.658904,1.08,-0.206,-0.164,-69.0,,,
919.708952,1.496,-0.208,-0.17,-69.0,,,
919.759,0.93,-0.254,-0.164,-69.0,,,
919.808856,0.87,-0.128,-0.11,-70.0,,,
919.858904,1.08,-0.084,-0.088,-70.0,,,
919.908952,1.04,-0.088,-0.132,-70.0,,,
919.959,0.92,-0.026,-0.178,-70.0,,,
920.008856,0.926,-0.046,-0.19,-71.0,,,
920.058904,0.814,-0.034,-0.264,-71.0,,,
920.108952,0.766,-0.2,-0.29,-71.0,,,
920.159,0.738,-0.168,-0.314,-71.0,,,
920.208856,0.828,-0.19,-0.366,-73.0,,,
920.258904,0.856,-0.2,-0.372,-73.0,,,
920.308952,0.87,-0.318,-0.354,-73.0,,,
920.359,0.848,-0.388,-0.336,-73.0,,,
920.409856,0.914,-0.382,-0.404,-71.0,,,
920.459904,0.902,-0.552,-0.468,-71.0,,,
920.509952,0.654,-0.464,-0.464,-71.0,,,
920.56,0.722,-0.48,-0.482,-71.0,,,
920.609856,0.754,-0.392,-0.5,-74.0,,,
920.659904,0.638,-0.35,-0.498,-74.0,,,
920.709952,0.55,-0.294,-0.462,-74.0,,,
920.76,0.518,-0.202,-0.468,-74.0,,,
920.809856,0.562,-0.272,-0.528,-71.0,,,
920.859904,0.688,-0.158,-0.636,-71.0,,,
920.909952,0.648,-0.178,-0.592,-71.0,,,
920.96,0.616,-0.158,-0.616,-71.0,,,
921.009856,0.608,-0.244,-0.644,-71.0,,,
921.059904,0.608,-0.208,-0.784,-71.0,,,
921.109952,0.614,-0.39,-0.786,-71.0,,,
921.16,0.638,0.062,-0.792,-71.0,,,
921.209856,0.568,-0.02,-0.616,-71.0,,,
921.259904,0.654,-0.008,-0.698,-71.0,,,
921.309952,0.578,0.156,-0.704,-71.0,,,
921.36,0.524,-0.098,-0.648,-71.0,,,
921.409856,0.456,-0.072,-0.572,-72.0,,,
921.459904,0.488,0.048,-0.666,-72.0,,,
921.509952,0.626,0.156,-0.69,-72.0,,,
921.56,0.584,-0.008,-0.698,-72.0,,,
921.610856,0.63,-0.02,-0.826,-73.0,,,
921.660904,0.608,-0.16,-0.788,-73.0,,,
921.710952,0.608,-0.216,-0.5,-73.0,,,
921.761,0.686,-0.138,-0.594,-73.0,,,
921.810856,0.722,-0.128,-0.784,-70.0,,,
921.860904,0.646,-0.346,-0.73,-70.0,,,
921.910952,0.736,-0.128,-0.712,-70.0,,,
921.961,0.684,-0.232,-0.74,-70.0,,,
922.010856,0.574,-0.302,-0.798,-68.0,,,
922.060904,0.454,-0.33,-0.732,-68.0,,,
922.110952,0.358,-0.466,-0.644,-68.0,,,
922.161,0.39,-0.532,-0.64,-68.0,,,
922.210856,0.39,-0.434,-0.672,-78.0,,,
922.260904,0.432,-0.49,-0.626,-78.0,,,
922.310952,0.494,-0.288,-0.57,-78.0,,,
922.361,0.562,-0.548,-0.514,-78.0,,,
922.410856,0.578,-0.258,-0.604,-74.0,,,
922.460904,0.526,-0.362,-0.514,-74.0,,,
922.510952,0.616,-0.282,-0.5,-74.0,,,
922.561,0.606,-0.458,-0.626,-74.0,,,
922.611856,0.662,-0.388,-0.548,-71.0,,,
922.661904,0.672,-0.352,-0.584,-71.0,,,
922.711952,0.736,-0.384,-0.398,-71.0,,,
922.762,0.766,-0.26,-0.388,-71.0,,,
922.811856,0.796,-0.288,-0.456,-72.0,,,
922.861904,0.86,-0.322,-0.498,-72.0,,,
922.911952,0.856,-0.356,-0.424,-72.0,,,
922.962,0.816,-0.35,-0.43,-72.0,,,
923.011856,0.812,-0.352,-0.436,-73.0,,,
923.061904,0.794,-0.366,-0.42,-73.0,,,
923.111952,0.796,-0.394,-0.402,-73.0,,,
923.162,0.782,-0.36,-0.41,-73.0,,,
923.211856,0.774,-0.392,-0.388,-71.0,,,
923.261904,0.78,-0.346,-0.356,-71.0,,,
923.311952,0.808,-0.404,-0.376,-71.0,,,
923.362,0.804,-0.426,-0.346,-71.0,,,
923.411856,0.764,-0.424,-0.322,-70.0,,,
923.461904,0.786,-0.434,-0.322,-70.0,,,
923.511952,0.796,-0.424,-0.332,-70.0,,,
923.562,0.794,-0.426,-0.304,-70.0,,,
923.612856,0.782,-0.446,-0.302,-68.0,,,
923.662904,0.742,-0.452,-0.282,-68.0,,,
923.712952,0.786,-0.424,-0.27,-68.0,,,
923.763,0.774,-0.498,-0.29,-68.0,,,
923.812856,0.8,-0.466,-0.272,-67.0,,,
923.862904,0.796,-0.474,-0.272,-67.0,,,
923.912952,0.79,-0.474,-0.258,-67.0,,,
923.963,0.798,-0.494,-0.256,-67.0,,,
924.012856,0.798,-0.498,-0.248,-67.0,,,
924.062904,0.782,-0.488,-0.258,-67.0,,,
924.112952,0.784,-0.494,-0.238,-67.0,,,
924.163,0.782,-0.51,-0.232,-67.0,,,
924.212856,0.776,-0.528,-0.21,-73.0,,,
924.262904,0.736,-0.52,-0.18,-73.0,,,
924.312952,0.766,-0.554,-0.178,-73.0,,,
924.363,0.764,-0.546,-0.168,-73.0,,,
924.412856,0.774,-0.572,-0.144,-69.0,,,
924.462904,0.76,-0.574,-0.122,-69.0,,,
924.512952,0.738,-0.57,-0.114,-69.0,,,
924.563,0.766,-0.552,-0.092,-69.0,,,
924.613856,0.75,-0.53,-0.052,-70.0,,,
924.663904,0.764,-0.562,-0.004,-70.0,,,
924.713952,0.802,-0.602,0.048,-70.0,,,
924.764,0.822,-0.596,0.038,-70.0,,,
924.813856,0.836,-0.624,0.05,-71.0,,,
924.863904,0.828,-0.592,0.098,-71.0,,,
924.913952,0.812,-0.584,0.096,-71.0,,,
924.964,0.802,-0.602,0.128,-71.0,,,
925.013856,0.798,-0.622,0.126,-73.0,,,
925.063904,0.798,-0.592,0.126,-73.0,,,
925.113952,0.784,-0.612,0.132,-73.0,,,
925.164,0.798,-0.59,0.152,-73.0,,,
925.213856,0.78,-0.558,0.19,-74.0,,,
925.263904,0.776,-0.544,0.176,-74.0,,,
925.313952,0.782,-0.596,0.206,-74.0,,,
925.364,0.776,-0.568,0.216,-74.0,,,
925.413856,0.796,-0.58,0.208,-74.0,,,
925.463904,0.792,-0.596,0.236,-74.0,,,
925.513952,0.792,-0.616,0.28,-74.0,,,
925.564,0.776,-0.602,0.286,-74.0,,,
925.614856,0.764,-0.6,0.336,-75.0,,,
925.664904,0.764,-0.616,0.38,-75.0,,,
925.714952,0.738,-0.532,0.344,-75.0,,,
925.765,0.806,-0.402,0.286,-75.0,,,
925.814856,0.812,-0.462,0.344,-75.0,,,
925.864904,0.76,-0.518,0.408,-75.0,,,
925.914952,0.77,-0.584,0.496,-75.0,,,
925.965,0.798,-0.466,0.534,-75.0,,,
926.014856,0.798,-0.344,0.344,-73.0,,,
926.064904,0.822,-0.382,0.306,-73.0,,,
926.114952,0.768,-0.528,0.48,-73.0,,,
926.165,0.76,-0.564,0.532,-73.0,,,
926.214856,0.88,-0.696,0.312,-75.0,,,
926.264904,0.754,-0.216,0.08,-75.0,,,
926.314952,0.758,-0.712,0.012,-75.0,,,
926.365,0.754,-0.67,-0.148,-75.0,,,
926.414856,0.856,-0.75,-0.296,-76.0,,,
926.464904,0.758,-0.378,-0.434,-76.0,,,
926.514952,0.65,-0.282,-0.628,-76.0,,,
926.565,0.528,-0.25,-0.698,-76.0,,,
926.614856,0.568,-0.424,-0.67,-75.0,,,
926.664904,0.566,-0.372,-0.712,-75.0,,,
926.714952,0.54,-0.602,-0.728,-75.0,,,
926.765,0.486,-0.378,-0.698,-75.0,,,
926.815856,0.478,-0.36,-0.626,-71.0,,,
926.865904,0.494,-0.382,-0.654,-71.0,,,
926.915952,0.54,-0.384,-0.664,-71.0,,,
926.966,0.518,-0.336,-0.658,-71.0,,,
927.015856,0.524,-0.276,-0.692,-77.0,,,
927.065904,0.48,-0.25,-0.672,-77.0,,,
927.115952,0.422,-0.218,-0.672,-77.0,,,
927.166,0.402,-0.274,-0.736,-77.0,,,
927.215856,0.462,-0.232,-0.8,-71.0,,,
927.265904,0.482,-0.272,-0.84,-71.0,,,
927.315952,0.526,-0.328,-0.848,-71.0,,,
927.366,0.444,-0.416,-0.676,-71.0,,,
927.415856,0.422,-0.498,-0.714,-73.0,,,
927.465904,0.358,-0.434,-0.634,-73.0,,,
927.515952,0.338,-0.36,-0.656,-73.0,,,
927.566,0.294,-0.338,-0.666,-73.0,,,
927.615856,0.316,-0.4,-0.628,-71.0,,,-97.0
927.665904,0.398,-0.434,-0.64,-71.0,,,-97.0
927.715952,0.422,-0.41,-0.642,-71.0,,,-97.0
927.766,0.4,-0.544,-0.578,-71.0,,,-97.0
927.816856,0.376,-0.5,-0.58,-64.0,,,
927.866904,0.34,-0.618,-0.514,-64.0,,,
927.916952,0.358,-0.618,-0.48,-64.0,,,
927.967,0.398,-0.612,-0.532,-64.0,,,
928.016856,0.434,-0.446,-0.498,-61.0,,,
928.066904,0.384,-0.364,-0.626,-61.0,,,
928.116952,0.55,-0.362,-0.712,-61.0,,,
928.167,0.616,-0.464,-0.784,-61.0,,,
928.216856,0.638,-0.308,-0.754,-63.0,,,
928.266904,0.608,-0.218,-0.696,-63.0,,,
928.316952,0.58,-0.208,-0.616,-63.0,,,
928.367,0.56,-0.282,-0.538,-63.0,,,
928.416856,0.542,-0.28,-0.496,-64.0,,,
928.466904,0.608,-0.242,-0.58,-64.0,,,
928.516952,0.63,-0.272,-0.564,-64.0,,,
928.567,0.624,-0.352,-0.576,-64.0,,,
928.616856,0.708,-0.354,-0.6,-64.0,,,
928.666904,0.844,-0.334,-0.608,-64.0,,,
928.716952,0.776,-0.296,-0.548,-64.0,,,
928.767,0.742,-0.378,-0.58,-64.0,,,
928.817856,0.806,-0.386,-0.51,-67.0,,,
928.867904,0.86,-0.464,-0.564,-67.0,,,
928.917952,0.834,-0.336,-0.574,-67.0,,,
928.968,0.796,-0.39,-0.548,-67.0,,,
929.017856,0.8,-0.384,-0.52,-65.0,,,
929.067904,0.758,-0.334,-0.482,-65.0,,,
929.117952,0.728,-0.34,-0.44,-65.0,,,
929.168,0.732,-0.302,-0.416,-65.0,,,
929.217856,0.806,-0.36,-0.45,-64.0,,,
929.267904,0.814,-0.302,-0.48,-64.0,,,
929.317952,0.812,-0.32,-0.482,-64.0,,,
929.368,0.806,-0.312,-0.434,-64.0,,,
929.417856,0.784,-0.318,-0.432,-65.0,,,
929.467904,0.78,-0.378,-0.434,-65.0,,,
929.517952,0.79,-0.388,-0.456,-65.0,,,
929.568,0.754,-0.384,-0.43,-65.0,,,
929.617856,0.736,-0.328,-0.41,-66.0,,,
929.667904,0.79,-0.432,-0.324,-66.0,,,
929.717952,0.792,-0.442,-0.338,-66.0,,,
929.768,0.798,-0.456,-0.352,-66.0,,,
929.818856,0.782,-0.42,-0.306,-68.0,,,
929.868904,0.76,-0.576,-0.274,-68.0,,,
929.918952,0.736,-0.432,-0.228,-68.0,,,
929.969,0.696,-0.562,-0.11,-68.0,,,
930.018856,0.694,-0.576,-0.068,-70.0,,,
930.068904,0.848,-0.708,0.064,-70.0,,,
930.118952,0.8,-0.56,0.016,-70.0,,,
930.169,0.702,-0.708,0.048,-70.0,,,
930.218856,0.658,-0.738,0.124,-73.0,,,
930.268904,0.678,-0.722,0.06,-73.0,,,
930.318952,0.792,-0.686,0.254,-73.0,,,
930.369,0.736,-0.622,0.048,-73.0,,,
930.418856,0.674,-0.904,-0.034,-72.0,,,
930.468904,0.674,-0.762,0.178,-72.0,,,
930.518952,0.736,-0.634,0.024,-72.0,,,
930.569,0.736,-0.676,-0.082,-72.0,,,
930.618856,0.686,-0.712,0.07,-71.0,,,
930.668904,0.702,-0.624,0.12,-71.0,,,
930.718952,0.71,-0.654,0.082,-71.0,,,
930.769,0.718,-0.672,0.018,-71.0,,,
930.819856,0.688,-0.718,0.038,-70.0,,,
930.869904,0.686,-0.788,0.016,-70.0,,,
930.919952,0.742,-0.734,-0.168,-70.0,,,
930.97,0.796,-0.698,-0.108,-70.0,,,
931.019856,0.766,-0.76,-0.216,-65.0,,,
931.069904,0.742,-0.666,-0.26,-65.0,,,
931.119952,0.71,-0.656,-0.33,-65.0,,,
931.17,0.688,-0.59,-0.42,-65.0,,,
931.219856,0.646,-0.656,-0.432,-68.0,,,
931.269904,0.594,-0.584,-0.468,-68.0,,,
931.319952,0.588,-0.592,-0.522,-68.0,,,
931.37,0.56,-0.602,-0.544,-68.0,,,
931.419856,0.542,-0.484,-0.616,-68.0,,,
931.469904,0.542,-0.538,-0.672,-68.0,,,
931.519952,0.52,-0.544,-0.666,-68.0,,,
931.57,0.53,-0.52,-0.652,-68.0,,,
931.619856,0.518,-0.426,-0.706,-64.0,,,
931.669904,0.494,-0.488,-0.65,-64.0,,,
931.719952,0.476,-0.53,-0.59,-64.0,,,
931.77,0.46,-0.506,-0.648,-64.0,,,
931.819856,0.416,-0.432,-0.48,-70.0,,,
931.869904,0.374,-0.45,-0.552,-70.0,,,
931.919952,0.396,-0.462,-0.606,-70.0,,,
931.97,0.326,-0.408,-0.61,-70.0,,,
932.020856,0.314,-0.49,-0.61,-66.0,,,
932.070904,0.304,-0.452,-0.706,-66.0,,,
932.120952,0.278,-0.48,-0.676,-66.0,,,
932.171,0.258,-0.424,-0.64,-66.0,,,
932.220856,0.232,-0.378,-0.648,-68.0,,-100.0,
932.270904,0.224,-0.504,-0.656,-68.0,,-100.0,
932.320952,0.254,-0.346,-0.794,-68.0,,-100.0,
932.371,0.312,-0.5,-0.826,-68.0,,-100.0,
932.420856,0.358,-0.332,-0.818,-71.0,,,
932.470904,0.364,-0.434,-0.8,-71.0,,,
932.520952,0.306,-0.45,-0.8,-71.0,,,
932.571,0.294,-0.272,-0.762,-71.0,,,
932.620856,0.294,-0.338,-0.788,-68.0,,,
932.670904,0.294,-0.314,-0.792,-68.0,,,
932.720952,0.28,-0.224,-0.69,-68.0,,,
932.771,0.296,-0.334,-0.698,-68.0,,,
932.820856,0.318,-0.306,-0.73,-73.0,,,
932.870904,0.336,-0.224,-0.826,-73.0,,,
932.920952,0.428,-0.218,-0.85,-73.0,,,
932.971,0.526,-0.352,-0.832,-73.0,,,
933.021856,0.598,-0.326,-0.794,-69.0,,,
933.071904,0.546,-0.322,-0.632,-69.0,,,
933.121952,0.518,-0.266,-0.602,-69.0,,,
933.172,0.536,-0.288,-0.68,-69.0,,,
933.221856,0.528,-0.328,-0.64,-70.0,,,
933.271904,0.454,-0.298,-0.672,-70.0,,,
933.321952,0.416,-0.314,-0.64,-70.0,,,
933.372,0.408,-0.33,-0.634,-70.0,,,
933.421856,0.428,-0.32,-0.706,-70.0,,,
933.471904,0.44,-0.32,-0.682,-70.0,,,
933.521952,0.472,-0.306,-0.66,-70.0,,,
933.572,0.546,-0.318,-0.72,-70.0,,,
933.621856,0.568,-0.292,-0.706,-75.0,,,
933.671904,0.614,-0.298,-0.672,-75.0,,,
933.721952,0.688,-0.288,-0.744,-75.0,,,
933.772,0.606,-0.372,-0.72,-75.0,,,
933.821856,0.508,-0.346,-0.65,-73.0,,,
933.871904,0.486,-0.292,-0.66,-73.0,,,
933.921952,0.494,-0.286,-0.674,-73.0,,,
933.972,0.472,-0.276,-0.776,-73.0,,,
934.022856,0.486,-0.336,-0.736,-75.0,,,
934.072904,0.45,-0.298,-0.72,-75.0,,,
934.122952,0.488,-0.3,-0.702,-75.0,,,
934.173,0.54,-0.314,-0.722,-75.0,,,
934.222856,0.518,-0.324,-0.692,-73.0,,,
934.272904,0.508,-0.318,-0.66,-73.0,,,
934.322952,0.56,-0.354,-0.648,-73.0,,,
934.373,0.428,-0.35,-0.84,-73.0,,,
934.422856,0.368,-0.474,-0.7,-77.0,,,
934.472904,0.592,-0.378,-0.692,-77.0,,,
934.522952,0.726,-0.452,-0.656,-77.0,,,
934.573,0.752,-0.36,-0.576,-77.0,,,
934.622856,0.67,-0.218,-0.592,-71.0,,,
934.672904,0.502,-0.336,-0.462,-71.0,,,
934.722952,0.446,-0.256,-0.53,-71.0,,,
934.773,0.352,-0.528,-0.548,-71.0,,,
934.822856,0.412,-0.568,-0.56,-76.0,,,
934.872904,0.414,-0.64,-0.656,-76.0,,,
934.922952,0.456,-0.632,-0.526,-76.0,,,
934.973,0.558,-0.544,-0.432,-76.0,,,
935.023856,0.768,-0.744,-0.338,-76.0,,,
935.073904,0.75,-0.698,-0.2,-76.0,,,
935.123952,0.672,-0.722,-0.158,-76.0,,,
935.174,0.574,-0.682,-0.122,-76.0,,,
935.223856,0.632,-0.724,-0.148,-74.0,,,
935.273904,0.608,-0.72,-0.13,-74.0,,,
935.323952,0.704,-0.724,-0.196,-74.0,,,
935.374,0.688,-0.676,-0.216,-74.0,,,
935.423856,0.71,-0.626,-0.29,-73.0,,,
935.473904,0.71,-0.66,-0.314,-73.0,,,
935.523952,0.646,-0.496,-0.414,-73.0,,,
935.574,0.638,-0.526,-0.466,-73.0,,,
935.623856,0.592,-0.514,-0.52,-71.0,,,
935.673904,0.56,-0.448,-0.6,-71.0,,,
935.723952,0.6,-0.446,-0.594,-71.0,,,
935.774,0.64,-0.43,-0.602,-71.0,,,
935.823856,0.6,-0.282,-0.674,-77.0,,,
935.873904,0.59,-0.43,-0.6,-77.0,,,
935.923952,0.546,-0.378,-0.618,-77.0,,,
935.974,0.492,-0.378,-0.64,-77.0,,,
936.024856,0.51,-0.312,-0.686,-75.0,,,
936.074904,0.524,-0.208,-0.698,-75.0,,,
936.124952,0.432,-0.248,-0.666,-75.0,,,
936.175,0.414,-0.2,-0.688,-75.0,,,
936.224856,0.406,-0.004,-0.762,-69.0,,,-104.0
936.274904,0.39,-0.136,-0.786,-69.0,,,-104.0
936.324952,0.384,-0.1,-0.832,-69.0,,,-104.0
936.375,0.352,-0.114,-0.762,-69.0,,,-104.0
936.424856,0.358,-0.212,-0.712,-63.0,,,
936.474904,0.384,-0.25,-0.656,-63.0,,,
936.524952,0.424,-0.226,-0.738,-63.0,,,
936.575,0.348,-0.462,-0.66,-63.0,,,
936.624856,0.336,-0.442,-0.648,-59.0,,,
936.674904,0.348,-0.48,-0.664,-59.0,,,
936.724952,0.358,-0.44,-0.612,-59.0,,,
936.775,0.358,-0.442,-0.656,-59.0,,,
936.824856,0.374,-0.266,-0.628,-65.0,,,
936.874904,0.438,-0.394,-0.616,-65.0,,,
936.924952,0.448,-0.3,-0.592,-65.0,,,
936.975,0.454,-0.274,-0.624,-65.0,,,
937.024856,0.448,-0.228,-0.576,-65.0,,,
937.074904,0.566,-0.344,-0.648,-65.0,,,
937.124952,0.638,-0.382,-0.656,-65.0,,,
937.175,0.704,-0.404,-0.672,-65.0,,,
937.225856,0.704,-0.452,-0.64,-65.0,,,
937.275904,0.718,-0.466,-0.632,-65.0,,,
937.325952,0.728,-0.558,-0.672,-65.0,,,
937.376,0.758,-0.506,-0.718,-65.0,,,
937.425856,0.636,-0.53,-0.64,-69.0,,,
937.475904,0.584,-0.53,-0.62,-69.0,,,
937.525952,0.576,-0.458,-0.618,-69.0,,,
937.576,0.528,-0.416,-0.648,-69.0,,,
937.625856,0.52,-0.464,-0.642,-68.0,,,
937.675904,0.526,-0.452,-0.626,-68.0,,,
937.725952,0.576,-0.416,-0.616,-68.0,,,
937.776,0.56,-0.436,-0.574,-68.0,,,
937.825856,0.572,-0.314,-0.51,-66.0,,,
937.875904,0.576,-0.37,-0.482,-66.0,,,
937.925952,0.6,-0.462,-0.456,-66.0,,,
937.976,0.656,-0.426,-0.48,-66.0,,,
938.025856,0.642,-0.434,-0.474,-69.0,,,
938.075904,0.646,-0.552,-0.508,-69.0,,,
938.125952,0.688,-0.542,-0.494,-69.0,,,
938.176,0.8,-0.382,-0.498,-69.0,,,
938.226856,0.876,-0.446,-0.474,-71.0,,,
938.276904,0.898,-0.784,-0.552,-71.0,,,
938.326952,1.072,-0.456,-0.53,-71.0,,,
938.377,0.886,-0.13,-0.08,-71.0,,,
938.426856,0.798,-0.088,-0.152,-70.0,,,
938.476904,0.782,-0.344,-0.24,-70.0,,,
938.526952,0.774,-0.234,-0.336,-70.0,,,
938.577,0.726,-0.288,-0.3,-70.0,,,
938.626856,0.728,-0.378,-0.376,-71.0,,,
938.676904,0.862,-0.4,-0.44,-71.0,,,
938.726952,0.864,-0.232,-0.416,-71.0,,,
938.777,0.88,-0.322,-0.346,-71.0,,,
938.826856,0.748,-0.29,-0.276,-71.0,,,
938.876904,0.754,-0.34,-0.312,-71.0,,,
938.926952,0.952,-0.34,-0.402,-71.0,,,
938.977,0.914,-0.322,-0.4,-71.0,,,
939.026856,0.848,-0.308,-0.314,-69.0,,,
939.076904,0.894,-0.288,-0.336,-69.0,,,
939.126952,0.946,-0.288,-0.352,-69.0,,,
939.177,1.05,-0.432,-0.32,-69.0,,,
939.227856,1.072,-0.266,-0.352,-68.0,,,
939.277904,1.09,-0.568,-0.29,-68.0,,,
939.327952,1.086,-0.346,-0.464,-68.0,,,
939.378,0.966,-0.45,-0.482,-68.0,,,
939.427856,0.864,-0.37,-0.56,-68.0,,,
939.477904,0.638,-0.426,-0.504,-68.0,,,
939.527952,0.526,-0.446,-0.5,-68.0,,,
939.578,0.462,-0.4,-0.528,-68.0,,,
939.627856,0.466,-0.37,-0.59,-64.0,,,
939.677904,0.468,-0.386,-0.602,-64.0,,,
939.727952,0.456,-0.43,-0.622,-64.0,,,
939.778,0.392,-0.436,-0.616,-64.0,,,
939.827856,0.448,-0.33,-0.552,-67.0,,,
939.877904,0.494,-0.44,-0.728,-67.0,,,
939.927952,0.368,-0.328,-0.608,-67.0,,,
939.978,0.574,-0.186,-0.76,-67.0,,,
940.027856,0.556,-0.232,-0.722,-72.0,,,
940.077904,0.574,-0.168,-0.708,-72.0,,,
940.127952,0.506,-0.216,-0.744,-72.0,,,
940.178,0.472,-0.142,-0.888,-72.0,,,
940.228856,0.402,0.016,-0.962,-75.0,,,
940.278904,0.336,-0.366,-1.044,-75.0,,,
940.328952,0.224,-0.128,-1.096,-75.0,,,
940.379,0.318,-0.288,-0.986,-75.0,,,
940.428856,0.318,-0.236,-0.92,-73.0,,,
940.478904,0.344,-0.142,-0.8,-73.0,,,
940.528952,0.352,-0.222,-0.706,-73.0,,,
940.579,0.44,-0.122,-0.81,-73.0,,,
940.628856,0.36,-0.456,-0.804,-72.0,,,
940.678904,0.334,-0.146,-0.864,-72.0,,,
940.728952,0.128,-0.1,-0.93,-72.0,,,
940.779,0.012,-0.1,-0.804,-72.0,,,
940.828856,0.06,-0.266,-0.762,-73.0,,,
940.878904,0.114,-0.226,-0.858,-73.0,,,
940.928952,-0.098,-0.068,-0.804,-73.0,,,
940.979,-0.126,-0.188,-0.944,-73.0,,,
941.028856,-0.216,-0.16,-1.09,-71.0,,,
941.078904,-0.186,-0.226,-1.006,-71.0,,,
941.128952,-0.154,-0.306,-0.788,-71.0,,,
941.179,-0.146,-0.254,-0.69,-71.0,,,
941.229856,-0.226,-0.226,-0.85,-70.0,,,
941.279904,-0.32,-0.336,-0.858,-70.0,,,
941.329952,-0.37,-0.37,-0.744,-70.0,,,
941.38,-0.354,-0.264,-0.752,-70.0,,,
941.429856,-0.288,-0.288,-0.546,-67.0,,,
941.479904,-0.292,-0.314,-0.452,-67.0,,,
941.529952,-0.328,-0.59,-0.45,-67.0,,,
941.58,-0.32,-0.698,-0.5,-67.0,,,
941.629856,-0.36,-0.57,-0.474,-67.0,,,
941.679904,-0.354,-0.49,-0.34,-67.0,,,
941.729952,-0.26,-0.69,-0.388,-67.0,,,
941.78,-0.206,-0.862,-0.548,-67.0,,,
941.829856,-0.288,-0.628,-0.52,-67.0,,,
941.879904,-0.116,-0.356,-0.354,-67.0,,,
941.929952,0.15,-0.206,-0.542,-67.0,,,
941.98,0.278,-0.784,-0.336,-67.0,,,
942.029856,0.2,-0.626,-0.316,-75.0,,,
942.079904,0.304,-0.272,-0.676,-75.0,,,
942.129952,0.418,-0.508,-0.932,-75.0,,,
942.18,0.75,-0.314,-1.65,-75.0,,,
942.229856,0.444,-0.466,-1.326,-70.0,,,
942.279904,0.396,-0.87,-1.032,-70.0,,,
942.329952,0.284,-0.77,-0.962,-70.0,,,
942.38,0.158,-0.586,-0.808,-70.0,,,
942.630856,0.76,-0.736,-0.368,-67.0,,,
942.680904,0.732,-0.922,-0.392,-67.0,,,
942.730952,0.668,-0.57,-0.354,-67.0,,,
942.781,0.63,-0.452,-0.356,-67.0,,,
942.830856,0.688,-0.526,-0.456,-67.0,,,
942.880904,0.704,-0.446,-0.556,-67.0,,,
942.930952,0.62,-0.594,-0.446,-67.0,,,
942.981,0.582,-0.336,-0.834,-67.0,,,
943.030856,0.728,-0.496,-0.88,-70.0,,,
943.080904,0.608,-0.388,-0.596,-70.0,,,
943.130952,0.606,-0.35,-0.72,-70.0,,,
943.181,0.45,-0.362,-0.784,-70.0,,,
943.230856,0.334,-0.288,-0.69,-78.0,,,
943.280904,0.348,-0.296,-0.552,-78.0,,,
943.330952,0.404,-0.388,-0.526,-78.0,,,
943.381,0.558,-0.29,-0.604,-78.0,,,
943.430856,0.632,-0.258,-0.72,-74.0,,,
943.480904,0.696,-0.416,-0.718,-74.0,,,
943.530952,0.504,-0.34,-0.712,-74.0,,,
943.581,0.374,-0.094,-0.746,-74.0,,,
943.631856,0.464,-0.306,-0.744,-75.0,,,
