t,x,y,z,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP
859.016904,0.246,0.91,0.088,-68.0,,,
859.066952,0.216,0.886,0.07,-68.0,,,
859.117,0.288,0.962,-0.058,-68.0,,,
859.166856,0.226,0.982,-0.024,-68.0,,,
859.216904,0.352,1.126,-0.1,-68.0,,,
859.266952,0.166,0.896,0.098,-68.0,,,
859.317,0.252,0.914,0.198,-68.0,,,
859.367856,0.162,0.918,0.046,-72.0,,,
859.417904,0.156,0.846,-0.026,-72.0,,,
859.467952,0.24,0.816,0.062,-72.0,,,
859.518,0.31,0.802,0.178,-72.0,,,
859.567856,0.376,0.8,0.158,-69.0,,,
859.617904,0.39,0.93,0.056,-69.0,,,
859.667952,0.366,0.934,0.03,-69.0,,,
859.718,0.326,1.136,-0.136,-69.0,,,
859.767856,0.176,0.99,-0.04,-69.0,,,
859.817904,0.264,0.93,-0.116,-69.0,,,
859.867952,0.16,0.944,-0.18,-69.0,,,
859.918,0.112,0.892,-0.178,-69.0,,,
859.967856,0.118,0.91,-0.068,-69.0,,,
860.017904,0.13,0.856,-0.016,-69.0,,,
860.067952,0.166,0.912,-0.082,-69.0,,,
860.118,0.166,0.928,-0.116,-69.0,,,
860.167856,0.128,0.896,-0.048,-70.0,,,
860.217904,0.172,0.962,-0.01,-70.0,,,
860.267952,0.16,1.042,-0.114,-70.0,,,
860.318,0.048,1.042,-0.016,-70.0,,,
860.367856,0.086,0.874,0.158,-68.0,,,
860.417904,0.056,0.944,0.056,-68.0,,,
860.467952,-0.098,0.944,-0.04,-68.0,,,
860.518,-0.116,0.972,-0.024,-68.0,,,
860.568856,-0.072,0.944,0.048,-71.0,,,
860.618904,-0.122,0.934,0.038,-71.0,,,
860.668952,-0.142,0.95,0.006,-71.0,,,
860.719,-0.17,0.92,-0.03,-71.0,,,
860.768856,-0.184,0.92,-0.03,-72.0,,,
860.818904,-0.196,0.974,-0.016,-72.0,,,
860.868952,-0.2,0.96,0.006,-72.0,,,
860.919,-0.196,0.942,0.008,-72.0,,,
860.968856,-0.312,0.994,0.104,-72.0,,,
861.018904,-0.232,0.988,0.076,-72.0,,,
861.068952,-0.2,0.984,0.056,-72.0,,,
861.119,-0.176,0.966,0.044,-72.0,,,
861.168856,-0.18,0.914,0.108,-74.0,,,
861.218904,-0.16,0.936,0.096,-74.0,,,
861.268952,-0.072,1.072,0.084,-74.0,,,
861.319,-0.144,0.898,0.144,-74.0,,,
861.368856,-0.37,1.056,0.076,-69.0,,,
861.418904,-0.59,0.956,0.094,-69.0,,,
861.468952,-0.624,0.898,0.178,-69.0,,,
861.519,-0.52,0.892,0.134,-69.0,,,
861.569856,-0.344,0.822,0.05,-73.0,,,
861.619904,-0.244,0.85,0.032,-73.0,,,
861.669952,-0.122,0.834,-0.058,-73.0,,,
861.72,-0.066,0.838,-0.062,-73.0,,,
861.769856,0.178,0.96,-0.05,-68.0,,,-96.0
861.819904,0.328,1.048,-0.076,-68.0,,,-96.0
861.869952,0.478,1.19,-0.136,-68.0,,,-96.0
861.92,0.392,1.164,-0.104,-68.0,,,-96.0
861.969856,0.328,1.058,-0.08,-61.0,,,
862.019904,0.288,0.774,-0.016,-61.0,,,
862.069952,0.222,0.686,-0.04,-61.0,,,
862.12,0.144,0.722,-0.098,-61.0,,,
862.169856,0.07,0.812,-0.142,-67.0,,,
862.219904,-0.016,0.99,-0.194,-67.0,,,
862.269952,-0.062,1.102,-0.218,-67.0,,,
862.32,-0.146,1.164,-0.152,-67.0,,,
862.369856,-0.116,1.176,-0.132,-66.0,,,
862.419904,-0.176,1.126,-0.266,-66.0,,,
862.469952,-0.146,1.248,-0.212,-66.0,,,
862.52,-0.224,0.818,-0.124,-66.0,,,
862.570856,-0.104,0.688,-0.052,-69.0,,-93.0,
862.620904,0.044,0.56,-0.004,-69.0,,-93.0,
862.670952,0.124,0.54,-0.004,-69.0,,-93.0,
862.721,0.23,0.716,-0.002,-69.0,,-93.0,
862.770856,0.3,0.876,0.014,-63.0,,-101.0,-98.0
862.820904,0.312,1.08,0.078,-63.0,,-101.0,-98.0
862.870952,0.408,1.248,-0.136,-63.0,,-101.0,-98.0
862.921,0.14,1.328,-0.27,-63.0,,-101.0,-98.0
862.970856,0.278,1.048,-0.048,-64.0,,-92.0,-102.0
863.020904,0.152,0.872,-0.078,-64.0,,-92.0,-102.0
863.070952,0.08,0.92,-0.122,-64.0,,-92.0,-102.0
863.121,0.024,0.95,-0.136,-64.0,,-92.0,-102.0
863.170856,-0.032,0.918,-0.062,-59.0,,,
863.220904,-0.08,1.02,-0.018,-59.0,,,
863.270952,-0.128,0.976,0.08,-59.0,,,
863.321,-0.068,1.102,0.124,-59.0,,,
863.370856,-0.008,1.118,0.142,-62.0,,-100.0,
863.420904,0.044,1.048,0.492,-62.0,,-100.0,
863.470952,0.038,0.928,0.37,-62.0,,-100.0,
863.521,0.252,0.664,0.174,-62.0,,-100.0,
863.571856,0.414,0.684,0.198,-63.0,,,
863.621904,0.614,0.856,0.198,-63.0,,,
863.671952,0.726,0.898,0.14,-63.0,,,
863.722,0.758,0.934,0.056,-63.0,,,
863.771856,0.688,0.926,-0.016,-72.0,,-80.0,
863.821904,0.482,1.18,-0.154,-72.0,,-80.0,
863.871952,0.326,0.928,0.08,-72.0,,-80.0,
863.922,0.532,0.854,-0.046,-72.0,,-80.0,
863.971856,0.366,0.934,-0.024,-77.0,,-76.0,
864.021904,0.28,0.892,0.142,-77.0,,-76.0,
864.071952,0.238,0.926,0.216,-77.0,,-76.0,
864.122,0.306,0.934,0.368,-77.0,,-76.0,
864.171856,0.296,0.936,0.462,-78.0,,-77.0,
864.221904,0.422,0.744,0.624,-78.0,,-77.0,
864.271952,0.578,0.918,0.864,-78.0,,-77.0,
864.322,0.61,0.984,0.754,-78.0,,-77.0,
864.371856,0.536,0.742,0.71,-67.0,,-81.0,
864.421904,0.792,0.642,0.792,-67.0,,-81.0,
864.471952,0.94,0.606,0.798,-67.0,,-81.0,
864.522,0.786,0.556,0.67,-67.0,,-81.0,
864.571856,0.656,0.438,0.6,-75.0,,-79.0,
864.621904,0.526,0.394,0.51,-75.0,,-79.0,
864.671952,0.368,0.318,0.434,-75.0,,-79.0,
864.722,0.224,0.158,0.352,-75.0,,-79.0,
864.772856,0.194,0.208,0.382,-73.0,,-81.0,-97.0
864.822904,0.416,0.264,0.434,-73.0,,-81.0,-97.0
864.872952,0.176,0.142,0.8,-73.0,,-81.0,-97.0
864.923,0.582,0.36,0.872,-73.0,,-81.0,-97.0
864.972856,0.998,0.494,0.632,-70.0,,-81.0,-93.0
865.022904,0.962,0.414,0.576,-70.0,,-81.0,-93.0
865.072952,0.786,0.194,0.606,-70.0,,-81.0,-93.0
865.123,0.774,0.08,0.84,-70.0,,-81.0,-93.0
865.172856,0.984,0.214,0.664,-73.0,,-78.0,-96.0
865.222904,0.888,0.352,0.614,-73.0,,-78.0,-96.0
865.272952,0.802,0.354,0.54,-73.0,,-78.0,-96.0
865.323,0.688,0.32,0.462,-73.0,,-78.0,-96.0
865.372856,0.542,0.296,0.306,-70.0,,-77.0,
865.422904,0.296,0.336,0.204,-70.0,,-77.0,
865.472952,0.28,0.594,0.014,-70.0,,-77.0,
865.523,0.688,0.56,0.076,-70.0,,-77.0,
865.572856,0.88,0.352,0.092,-69.0,,-78.0,
865.622904,1.24,0.27,-0.008,-69.0,,-78.0,
865.672952,1.41,0.126,-0.018,-69.0,,-78.0,
865.723,1.414,0.024,0.178,-69.0,,-78.0,
865.773856,1.2,0.088,0.334,-67.0,,-88.0,
865.823904,1.144,0.15,0.326,-67.0,,-88.0,
865.873952,1.148,-0.01,0.342,-67.0,,-88.0,
865.924,1.122,-0.058,0.368,-67.0,,-88.0,
865.973856,0.966,0.108,0.36,-64.0,,,-102.0
866.023904,0.768,0.198,0.408,-64.0,,,-102.0
866.073952,0.6,0.406,0.28,-64.0,,,-102.0
866.124,0.486,0.502,0.268,-64.0,,,-102.0
866.173856,0.486,0.94,0.352,-59.0,,-98.0,
866.223904,0.43,1.24,0.55,-59.0,,-98.0,
866.273952,0.286,1.592,0.598,-59.0,,-98.0,
866.324,0.092,1.59,0.594,-59.0,,-98.0,
866.373856,-0.168,1.004,0.684,-57.0,,,
866.423904,-0.254,0.988,0.696,-57.0,,,
866.473952,-0.336,0.784,0.71,-57.0,,,
866.524,-0.242,0.728,0.728,-57.0,,,
866.573856,-0.16,0.83,0.688,-60.0,,,-102.0
866.623904,-0.046,0.848,0.664,-60.0,,,-102.0
866.673952,0.082,1.102,0.78,-60.0,,,-102.0
866.724,-0.042,0.784,0.824,-60.0,,,-102.0
866.774856,0.206,0.792,0.736,-67.0,,,-101.0
866.824904,0.158,0.752,0.582,-67.0,,,-101.0
866.874952,0.096,0.632,0.472,-67.0,,,-101.0
866.925,0.098,0.572,0.484,-67.0,,,-101.0
866.974856,0.168,0.486,0.532,-70.0,,,
867.024904,0.248,0.518,0.604,-70.0,,,
867.074952,0.376,0.646,0.626,-70.0,,,
867.125,0.524,0.982,0.624,-70.0,,,
867.174856,0.52,1.282,0.588,-67.0,,,
867.224904,0.368,1.014,0.544,-67.0,,,
867.274952,0.294,0.882,0.55,-67.0,,,
867.325,0.192,0.87,0.502,-67.0,,,
867.374856,0.06,0.952,0.494,-69.0,,,
867.424904,-0.094,0.736,0.504,-69.0,,,
867.474952,-0.048,0.718,0.48,-69.0,,,
867.525,0.048,0.89,0.424,-69.0,,,
867.574856,0.05,0.846,0.444,-75.0,,,-101.0
867.624904,0.178,1.056,0.392,-75.0,,,-101.0
867.674952,0.11,1.058,0.44,-75.0,,,-101.0
867.725,0.09,0.926,0.598,-75.0,,,-101.0
867.775856,0.128,0.716,0.556,-69.0,,,
867.825904,0.23,0.67,0.39,-69.0,,,
867.875952,0.368,0.672,0.412,-69.0,,,
867.926,0.438,0.718,0.51,-69.0,,,
867.975856,0.546,0.742,0.486,-73.0,,,
868.025904,0.578,0.848,0.336,-73.0,,,
868.075952,0.568,1.148,0.208,-73.0,,,
868.126,0.166,1.286,0.07,-73.0,,,
868.175856,0.13,1.128,0.134,-73.0,,,
868.225904,0.236,0.918,0.07,-73.0,,,
868.275952,0.038,0.818,0.096,-73.0,,,
868.326,0.002,0.988,0.194,-73.0,,,
868.375856,-0.098,0.988,0.16,-71.0,,,
868.425904,-0.072,1.062,0.264,-71.0,,,
868.475952,-0.08,1.04,0.238,-71.0,,,
868.526,0.046,0.864,0.332,-71.0,,,
868.575856,0.136,0.84,0.408,-75.0,,,
868.625904,0.084,0.902,0.4,-75.0,,,
868.675952,-0.048,0.944,0.432,-75.0,,,
868.726,-0.008,0.908,0.414,-75.0,,,
868.776856,-0.046,0.856,0.43,-73.0,,,
868.826904,-0.184,0.828,0.478,-73.0,,,
868.876952,-0.242,0.816,0.496,-73.0,,,
868.927,-0.264,0.896,0.582,-73.0,,,
868.976856,-0.176,0.792,0.61,-73.0,,,
869.026904,-0.16,0.824,0.612,-73.0,,,
869.076952,-0.186,0.85,0.562,-73.0,,,
869.127,-0.302,0.848,0.508,-73.0,,,
869.176856,-0.32,0.898,0.54,-72.0,,,
869.226904,-0.144,0.878,0.502,-72.0,,,
869.276952,-0.142,0.71,0.544,-72.0,,,
869.327,-0.136,0.752,0.59,-72.0,,,
869.376856,-0.216,0.782,0.54,-77.0,,,
869.426904,-0.156,0.812,0.588,-77.0,,,
869.476952,-0.17,0.802,0.568,-77.0,,,
869.527,-0.208,0.828,0.582,-77.0,,,
869.576856,-0.232,0.882,0.568,-78.0,,,
869.626904,-0.17,0.85,0.55,-78.0,,,
869.676952,-0.088,0.966,0.61,-78.0,,,
869.727,-0.034,0.802,0.542,-78.0,,,
869.776856,-0.128,0.784,0.562,-78.0,,,
869.826904,-0.196,0.848,0.55,-78.0,,,
869.876952,-0.186,0.738,0.524,-78.0,,,
869.927,-0.158,0.68,0.54,-78.0,,,
869.977856,-0.066,0.824,0.674,-78.0,,,
870.027904,-0.098,0.778,0.62,-78.0,,,
870.077952,-0.162,0.782,0.606,-78.0,,,
870.128,-0.242,0.892,0.568,-78.0,,,
870.177856,-0.254,0.864,0.542,-79.0,,,
870.227904,-0.212,0.814,0.542,-79.0,,,
870.277952,-0.194,0.832,0.56,-79.0,,,
870.328,-0.186,0.838,0.566,-79.0,,,
870.377856,-0.234,0.796,0.542,-79.0,,,
870.427904,-0.226,0.894,0.552,-79.0,,,
870.477952,-0.208,0.856,0.572,-79.0,,,
870.528,-0.174,0.882,0.56,-79.0,,,
870.577856,-0.13,0.84,0.534,-86.0,,,
870.627904,-0.136,0.848,0.544,-86.0,,,
870.677952,-0.156,0.844,0.544,-86.0,,,
870.728,-0.144,0.83,0.544,-86.0,,,
870.777856,-0.136,0.818,0.568,-81.0,,,
870.827904,-0.114,0.824,0.594,-81.0,,,
870.877952,-0.104,0.828,0.614,-81.0,,,
870.928,-0.072,0.838,0.614,-81.0,,,
870.978856,-0.064,0.782,0.624,-76.0,,,
871.028904,-0.074,0.764,0.594,-76.0,,,
871.078952,-0.026,0.802,0.56,-76.0,,,
871.129,-0.058,0.78,0.61,-76.0,,,
871.178856,-0.108,0.754,0.632,-76.0,,,
871.228904,-0.122,0.814,0.662,-76.0,,,
871.278952,-0.112,0.784,0.616,-76.0,,,
871.329,-0.104,0.816,0.624,-76.0,,,
871.378856,-0.042,0.812,0.6,-76.0,,,
871.428904,-0.032,0.824,0.608,-76.0,,,
871.478952,-0.068,0.804,0.628,-76.0,,,
871.529,-0.056,0.816,0.592,-76.0,,,
871.578856,-0.052,0.808,0.6,-76.0,,,
871.628904,-0.05,0.804,0.604,-76.0,,,
871.678952,-0.046,0.818,0.59,-76.0,,,
871.729,-0.026,0.802,0.582,-76.0,,,
871.778856,-0.032,0.796,0.592,-75.0,,,
871.828904,-0.05,0.814,0.594,-75.0,,,
871.878952,-0.052,0.812,0.6,-75.0,,,
871.929,-0.066,0.854,0.604,-75.0,,,
871.979856,-0.094,0.876,0.614,-75.0,,,
872.029904,-0.146,0.92,0.636,-75.0,,,
872.079952,-0.164,0.866,0.582,-75.0,,,
872.13,-0.168,0.846,0.536,-75.0,,,
872.179856,-0.064,0.816,0.542,-68.0,,,
872.229904,-0.01,0.808,0.542,-68.0,,,
872.279952,0.05,0.796,0.546,-68.0,,,
872.33,0.088,0.812,0.564,-68.0,,,
872.379856,0.086,0.816,0.55,-71.0,,,
872.429904,0.082,0.86,0.55,-71.0,,,
872.479952,0.118,0.85,0.536,-71.0,,,
872.53,0.134,0.862,0.504,-71.0,,,
872.579856,0.13,0.786,0.496,-71.0,,,
872.629904,0.152,0.808,0.454,-71.0,,,
872.679952,0.14,0.82,0.428,-71.0,,,
872.73,0.158,0.896,0.382,-71.0,,,
872.779856,0.19,0.96,0.348,-70.0,,,
872.829904,0.186,1.008,0.292,-70.0,,,
872.879952,0.16,0.94,0.248,-70.0,,,
872.93,0.19,0.88,0.23,-70.0,,,
872.980856,0.164,0.876,0.214,-69.0,,,
873.030904,0.108,0.892,0.14,-69.0,,,
873.080952,0.08,0.908,0.114,-69.0,,,
873.131,0.008,1.004,0.048,-69.0,,,
873.180856,0.002,0.888,0.048,-65.0,,,-97.0
873.230904,0.056,0.944,0.08,-65.0,,,-97.0
873.280952,0.07,0.928,0.136,-65.0,,,-97.0
873.331,0.08,0.958,0.224,-65.0,,,-97.0
873.380856,0.006,0.99,0.224,-67.0,,,-102.0
873.430904,-0.08,1.152,0.076,-67.0,,,-102.0
873.480952,-0.218,1.112,0.038,-67.0,,,-102.0
873.531,-0.202,0.936,0.066,-67.0,,,-102.0
873.580856,-0.228,0.83,0.096,-69.0,,,
873.630904,-0.312,0.662,0.14,-69.0,,,
873.680952,-0.4,0.63,0.152,-69.0,,,
873.731,-0.436,0.622,0.082,-69.0,,,
873.780856,-0.482,0.608,0.102,-67.0,,,
873.830904,-0.552,0.69,0.12,-67.0,,,
873.880952,-0.644,0.642,0.128,-67.0,,,
873.931,-0.842,0.712,0.096,-67.0,,,
873.981856,-1.048,0.74,0.024,-69.0,,,
874.031904,-0.968,0.574,0.088,-69.0,,,
874.081952,-0.578,0.822,-0.114,-69.0,,,
874.132,-0.584,0.894,-0.11,-69.0,,,
874.181856,-0.58,0.834,-0.174,-76.0,,,
874.231904,-0.554,0.768,-0.22,-76.0,,,
874.281952,-0.514,0.786,-0.242,-76.0,,,
874.332,-0.482,0.848,-0.168,-76.0,,,
874.381856,-0.474,0.83,-0.144,-78.0,,,
874.431904,-0.43,0.878,-0.176,-78.0,,,
874.481952,-0.434,0.904,-0.19,-78.0,,,
874.532,-0.572,0.92,-0.204,-78.0,,,
874.581856,-0.608,0.806,-0.178,-70.0,,,
874.631904,-0.552,0.808,-0.24,-70.0,,,
874.681952,-0.58,0.93,-0.204,-70.0,,,
874.732,-0.346,0.846,-0.296,-70.0,,,
874.781856,-0.35,0.896,-0.288,-73.0,,,
874.831904,-0.28,0.87,-0.398,-73.0,,,
874.881952,-0.196,1.008,-0.514,-73.0,,,
874.932,-0.1,1.02,-0.6,-73.0,,,
874.981856,0.008,0.956,-0.732,-70.0,,,
875.031904,0.07,0.952,-0.716,-70.0,,,
875.081952,0.134,0.984,-0.576,-70.0,,,
875.132,0.108,0.936,-0.372,-70.0,,,
875.182856,-0.002,0.878,-0.064,-69.0,,,
875.232904,0.012,0.726,-0.062,-69.0,,,
875.282952,-0.282,0.648,-0.242,-69.0,,,
875.333,-0.464,1.17,0.664,-69.0,,,
875.382856,-0.058,0.806,0.176,-73.0,,,
875.432904,-0.2,0.728,0.216,-73.0,,,
875.482952,-0.136,0.69,0.246,-73.0,,,
875.533,-0.114,0.806,0.264,-73.0,,,
875.582856,-0.16,0.824,0.358,-70.0,,,
875.632904,-0.108,0.824,0.418,-70.0,,,
875.682952,-0.04,0.876,0.588,-70.0,,,
875.733,-0.01,0.792,0.608,-70.0,,,
875.782856,-0.012,0.824,0.55,-71.0,,,
875.832904,-0.018,0.838,0.44,-71.0,,,
875.882952,-0.048,0.832,0.344,-71.0,,,
875.933,-0.01,0.766,0.344,-71.0,,,
875.982856,0.04,0.718,0.274,-71.0,,,
876.032904,-0.004,0.742,0.262,-71.0,,,
876.082952,-0.122,0.872,0.184,-71.0,,,
876.133,-0.36,1.376,0.022,-71.0,,,
876.183856,-0.1,1.0,0.094,-72.0,,,
876.233904,0.024,1.03,0.102,-72.0,,,
876.283952,-0.064,1.094,0.048,-72.0,,,
876.334,-0.146,1.04,-0.02,-72.0,,,
876.383856,-0.104,0.92,0.044,-75.0,,,
876.433904,-0.056,0.846,0.048,-75.0,,,
876.483952,-0.024,1.0,-0.02,-75.0,,,
876.534,-0.112,0.918,-0.084,-75.0,,,
876.583856,-0.226,1.152,0.064,-75.0,,,
876.633904,-0.052,0.918,-0.026,-75.0,,,
876.683952,-0.216,1.208,0.062,-75.0,,,
876.734,-0.112,1.016,0.066,-75.0,,,
876.783856,-0.158,0.984,0.16,-73.0,,,
876.833904,-0.016,1.102,0.098,-73.0,,,
876.883952,-0.04,1.056,0.102,-73.0,,,
876.934,0.012,0.99,0.114,-73.0,,,
876.983856,0.07,0.87,0.198,-73.0,,,
877.033904,0.134,0.848,0.27,-73.0,,,
877.083952,0.136,0.808,0.316,-73.0,,,
877.134,0.126,0.768,0.312,-73.0,,,
877.184856,0.082,0.87,0.294,-78.0,,,
877.234904,0.024,0.88,0.236,-78.0,,,
877.284952,-0.026,0.864,0.284,-78.0,,,
877.335,-0.042,0.866,0.286,-78.0,,,
877.384856,-0.058,0.878,0.272,-72.0,,,
877.434904,-0.104,0.918,0.216,-72.0,,,
877.484952,-0.114,0.918,0.206,-72.0,,,
877.535,-0.11,0.896,0.152,-72.0,,,
877.584856,-0.16,1.038,0.14,-71.0,,,
877.634904,-0.218,0.93,0.124,-71.0,,,
877.684952,-0.136,0.926,0.114,-71.0,,,
877.735,-0.136,1.006,0.056,-71.0,,,
877.784856,-0.128,1.004,0.016,-70.0,,,
877.834904,-0.186,0.934,0.054,-70.0,,,
877.884952,-0.238,0.91,0.076,-70.0,,,
877.935,-0.29,0.904,0.108,-70.0,,,
877.984856,-0.318,0.902,0.062,-69.0,,,
878.034904,-0.336,0.934,0.062,-69.0,,,
878.084952,-0.37,0.902,0.078,-69.0,,,
878.135,-0.37,0.928,0.102,-69.0,,,
878.185856,-0.392,0.94,0.096,-69.0,,,
878.235904,-0.634,1.082,0.322,-69.0,,,
878.285952,-0.29,0.856,-0.004,-69.0,,,
878.336,-0.416,0.872,0.006,-69.0,,,
878.385856,-0.43,0.788,0.016,-72.0,,,
878.435904,-0.424,0.93,0.018,-72.0,,,
878.485952,-0.464,0.88,0.056,-72.0,,,
878.536,-0.4,0.88,0.04,-72.0,,,
878.585856,-0.42,0.838,0.06,-73.0,,,
878.635904,-0.388,0.782,0.03,-73.0,,,
878.685952,-0.33,1.184,-0.082,-73.0,,,
878.785856,-0.41,0.86,0.064,-73.0,,,
878.835904,-0.518,0.974,0.136,-73.0,,,
878.885952,-0.488,0.95,0.092,-73.0,,,
878.936,-0.442,1.142,0.142,-73.0,,,
878.985856,-0.264,0.926,0.066,-69.0,,,
879.035904,-0.032,0.896,0.43,-69.0,,,
879.085952,0.014,0.904,0.43,-69.0,,,
879.136,-0.068,0.846,0.286,-69.0,,,
879.186856,-0.186,0.702,0.352,-75.0,,,
879.236904,-0.408,0.646,0.542,-75.0,,,
879.286952,-0.56,0.646,0.56,-75.0,,,
879.337,-0.552,0.8,0.572,-75.0,,,
879.386856,-0.442,0.752,0.612,-73.0,,,
879.436904,-0.266,0.704,0.632,-73.0,,,
879.486952,-0.148,0.742,0.55,-73.0,,,
879.537,-0.322,0.79,0.61,-73.0,,,
879.586856,-0.478,0.962,0.716,-70.0,,,
879.636904,-0.452,0.83,0.688,-70.0,,,
879.686952,-0.376,0.76,0.7,-70.0,,,
879.737,-0.208,0.7,0.6,-70.0,,,
879.786856,-0.05,0.668,0.504,-73.0,,,
879.836904,-0.024,0.688,0.48,-73.0,,,
879.886952,-0.018,0.838,0.44,-73.0,,,
879.937,-0.078,0.83,0.46,-73.0,,,
879.986856,-0.138,0.946,0.424,-75.0,,,
880.036904,-0.062,0.936,0.432,-75.0,,,
880.086952,-0.032,0.926,0.448,-75.0,,,
880.137,0.012,0.898,0.414,-75.0,,,
880.186856,-0.016,0.926,0.408,-73.0,,,
880.236904,-0.064,0.786,0.312,-73.0,,,
880.286952,-0.128,0.958,0.408,-73.0,,,
880.337,-0.176,0.866,0.392,-73.0,,,
880.387856,-0.218,0.982,0.424,-74.0,,,
880.437904,-0.206,0.914,0.482,-74.0,,,
880.487952,-0.154,0.978,0.556,-74.0,,,
880.538,-0.122,1.17,0.532,-74.0,,,
880.587856,-0.122,0.896,0.638,-73.0,,,
880.637904,-0.016,0.974,0.678,-73.0,,,
880.687952,0.232,1.194,0.614,-73.0,,,
880.738,0.432,1.174,0.358,-73.0,,,
880.787856,0.352,0.8,0.296,-67.0,,,
880.837904,0.272,0.582,0.364,-67.0,,,
880.887952,0.05,0.224,0.552,-67.0,,,
880.938,0.166,0.224,0.6,-67.0,,,
880.987856,0.29,0.67,0.55,-71.0,,,
881.037904,0.358,0.974,0.786,-71.0,,,
881.087952,0.448,0.744,0.51,-71.0,,,
881.138,0.352,0.828,0.624,-71.0,,,
881.187856,0.6,0.952,0.356,-69.0,,,
881.237904,0.494,0.574,0.342,-69.0,,,
881.287952,0.466,0.654,0.384,-69.0,,,
881.338,0.424,0.604,0.126,-69.0,,,
881.388856,0.806,0.816,0.466,-71.0,,,
881.438904,0.638,0.722,0.716,-71.0,,,
881.488952,0.494,0.71,0.32,-71.0,,,
881.539,0.614,0.818,0.246,-71.0,,,
881.588856,0.582,0.86,0.176,-71.0,,,
881.638904,0.518,0.786,0.226,-71.0,,,
881.688952,0.344,0.826,0.542,-71.0,,,
881.739,0.474,0.786,0.438,-71.0,,,
881.788856,0.304,0.89,0.336,-70.0,,,
881.838904,0.252,1.064,0.284,-70.0,,,
881.888952,0.326,0.854,0.43,-70.0,,,
881.939,0.376,0.802,0.472,-70.0,,,
881.988856,0.24,0.786,0.56,-70.0,,,
882.038904,0.51,0.83,0.3,-70.0,,,
882.088952,0.492,0.716,0.092,-70.0,,,
882.139,0.23,0.86,0.2,-70.0,,,
882.188856,0.142,0.742,0.014,-72.0,,,
882.238904,0.278,0.93,0.024,-72.0,,,
882.288952,0.384,0.918,-0.144,-72.0,,,
882.339,0.294,0.904,-0.136,-72.0,,,
882.389856,0.3,1.048,-0.178,-76.0,,,
882.439904,0.254,0.892,-0.206,-76.0,,,
882.489952,0.21,0.718,-0.19,-76.0,,,
882.54,0.486,0.78,-0.408,-76.0,,,
882.589856,0.456,0.844,-0.36,-74.0,,,
882.639904,0.51,0.8,-0.45,-74.0,,,
882.689952,0.416,0.832,-0.308,-74.0,,,
882.74,0.36,0.844,-0.34,-74.0,,,
882.789856,0.248,0.896,-0.288,-73.0,,,
882.839904,0.318,0.742,-0.252,-73.0,,,
882.889952,0.402,0.742,-0.264,-73.0,,,
882.94,0.28,0.718,-0.128,-73.0,,,
882.989856,0.464,0.822,-0.294,-71.0,,,
883.039904,0.67,0.816,-0.184,-71.0,,,
883.089952,0.54,0.592,0.008,-71.0,,,
883.14,0.4,0.918,-0.176,-71.0,,,
883.189856,0.384,0.896,-0.25,-73.0,,,
883.239904,0.45,0.83,-0.33,-73.0,,,
883.289952,0.68,0.806,-0.378,-73.0,,,
883.34,0.696,0.654,-0.114,-73.0,,,
883.390856,0.482,0.68,0.014,-75.0,,,
883.440904,0.524,0.908,-0.186,-75.0,,,
883.490952,0.358,0.944,-0.27,-75.0,,,
883.541,0.098,1.03,-0.25,-75.0,,,
883.590856,0.274,1.048,-0.346,-69.0,,,
883.640904,0.462,0.87,-0.212,-69.0,,,
883.690952,0.606,0.818,-0.008,-69.0,,,
883.741,0.326,0.486,0.358,-69.0,,,
883.790856,0.28,0.984,0.334,-69.0,,,
883.840904,0.142,0.748,0.334,-69.0,,,
883.890952,0.358,0.966,0.294,-69.0,,,
883.941,0.472,0.984,0.352,-69.0,,,
883.990856,0.432,0.734,0.416,-71.0,,,
884.040904,0.46,0.59,0.398,-71.0,,,
884.090952,0.37,0.894,0.454,-71.0,,,
884.141,0.152,0.924,0.448,-71.0,,,
884.190856,0.284,0.696,0.356,-69.0,,,
884.240904,0.312,0.696,0.336,-69.0,,,
884.290952,0.31,0.76,0.23,-69.0,,,
884.391856,0.55,0.9,-0.008,-71.0,,,
884.441904,0.478,0.96,-0.05,-71.0,,,
884.491952,0.424,0.984,-0.02,-71.0,,,
884.542,0.454,1.164,-0.004,-71.0,,,
884.591856,0.59,1.104,-0.002,-73.0,,,
884.641904,0.564,0.562,0.08,-73.0,,,
884.691952,0.492,0.718,0.23,-73.0,,,
884.742,0.354,0.668,0.39,-73.0,,,
884.791856,0.4,0.698,0.316,-70.0,,,
884.841904,0.476,0.726,0.3,-70.0,,,
884.891952,0.466,0.688,0.368,-70.0,,,
884.942,0.402,0.796,0.332,-70.0,,,
884.991856,0.496,0.754,0.24,-73.0,,,
885.041904,0.654,0.716,0.14,-73.0,,,
885.091952,0.518,0.822,0.102,-73.0,,,
885.142,0.472,0.846,-0.016,-73.0,,,
885.191856,0.366,1.022,-0.056,-71.0,,,
885.241904,0.376,1.022,-0.016,-71.0,,,
885.291952,0.486,0.942,-0.072,-71.0,,,
885.342,0.526,0.896,-0.072,-71.0,,,
885.391856,0.496,0.764,-0.068,-72.0,,,
885.441904,0.476,0.83,-0.064,-72.0,,,
885.491952,0.502,0.782,-0.024,-72.0,,,
885.542,0.524,0.808,-0.052,-72.0,,,
885.792856,0.488,1.152,-0.04,-77.0,,,
